"siteid","sitename","lat","long","area","notes","description","elev"
16144,"Le Miroir",46.53944,5.32667,NA,NA,NA,195
16145,"Mars",45.30528,1.83611,NA,NA,NA,416
16146,"Tourbières des Granges des Chavants",45.89306,6.76833,NA,NA,NA,1232
16147,"Lake of Sewen",47.81167,6.89722,NA,NA,NA,488
16148,"La Borie",45.24056,2.75028,NA,NA,NA,1123
16149,"Marinet",44.56306,6.86194,NA,NA,NA,2546
16151,"Watten",50.83361,2.21333,NA,NA,NA,4
16152,"Saint-Momelin",50.79417,2.25167,NA,NA,NA,3
16165,"Caune de l'Arago",42.83917,2.75056,NA,NA,NA,235
16166,"Fangeas",44.71611,6.44944,NA,NA,NA,1984
16167,"Lake of Annecy",45.85667,6.17222,NA,NA,NA,427
16168,"Lac des Boites",45.05611,5.88528,NA,NA,NA,1573
16169,"Tourbière du massif de la Serre",47.17611,5.54722,NA,NA,NA,341
16170,"Le Stade",43.56722,3.90778,NA,NA,NA,4
16171,"Méjean",43.55722,3.91056,NA,NA,NA,5
16172,"Bonnier",43.56444,3.90556,NA,NA,NA,4
16173,"Tourbière de Mur de Sologne",47.41167,1.60889,NA,NA,NA,107
16174,"Puy des Gouttes",45.82861,2.955,NA,NA,NA,1132
16175,"Chantemerle",45.91667,0.01667,NA,NA,NA,84
16176,"Tourbière d'Arinthod",46.39639,5.56278,NA,NA,NA,420
16177,"Lake Onoz",46.47611,5.65417,NA,NA,NA,555
16178,"Ceaux",46.32,0.22833,NA,NA,NA,109
16179,"Tourbière Saint-Etienne de Tinet",44.24361,6.82306,NA,NA,NA,2172
16180,"Reviers",49.30111,-0.46667,NA,NA,NA,13
16181,"Cairon",49.23889,-0.44972,NA,NA,NA,37
16182,"Rots",49.20833,-0.48056,NA,NA,NA,54
16185,"Bellengreville",49.11667,-0.215,NA,NA,NA,21
16186,"Marais de la Dives",49.25,-0.15,NA,NA,NA,2
16187,"Bernasso",43.72611,3.25694,NA,NA,NA,493
16189,"Nogaret maar",43.7875,3.20833,NA,NA,NA,656
16190,"Agneaux St-Lô",49.11639,-1.1125,NA,NA,NA,55
16210,"Caen",49.18444,-0.36,NA,NA,NA,15
16211,"Blainville-sur-Orne",49.20306,-0.30889,NA,NA,NA,11
16212,"Anse de la Mare",49.62528,-1.23083,NA,NA,NA,-2
16213,"Montfarville",49.645,-1.25417,NA,NA,NA,3
16214,"Havre de Crabec",49.68333,-1.275,NA,NA,NA,2
16215,"Anse de Gattemare",49.69278,-1.29806,NA,NA,NA,-4
16216,"Saint-Côme du Mont",49.335,-1.27083,NA,NA,NA,16
16217,"Geffosse Fontenay",49.365,-1.08333,NA,NA,NA,25
16219,"Tourbière de Mathon",49.21889,-1.5,NA,NA,NA,4
16220,"Tocqueboeuf",49.68889,-1.41667,NA,NA,NA,20
16225,"Marais de Marchesieux",49.17333,-1.3,NA,NA,NA,4
16232,"Urville-Nacqueville",49.67806,-1.7575,NA,NA,NA,5
16233,"Etang paysan",49.69611,-1.86722,NA,NA,NA,41
16235,"Anse Saint-Martin",49.70389,-1.87861,NA,NA,NA,7
16236,"Vauville",49.63611,-1.84889,NA,NA,NA,6
16242,"St. Shotts",46.646034,-53.60415,NA,NA,NA,68
16243,"Bas-Courtils",48.61667,-1.43333,NA,NA,NA,5
16244,"Gouvets La Bruyère",48.93417,-1.09583,NA,NA,NA,140
16245,"Baie de Seine estuary",49.41667,-0.03333,NA,NA,NA,-8
16246,"Lac du Bouchet",44.91667,3.78333,NA,NA,NA,1218
16260,"Le Teppier",45.68056,6.81833,NA,NA,NA,2126
16262,"Sous-Solaret",45.61972,6.85583,NA,NA,NA,1591
16263,"col du Petit Saint Bernard",45.67194,6.87556,NA,NA,NA,2156
16267,"Peyre peat-bog",44.96028,2.71889,NA,NA,NA,1096
16268,"Les Cars",45.6075,2.375,NA,NA,NA,808
16269,"Font Carluze",45.54083,2.34444,NA,NA,NA,669
16270,"Etang de la Villetelle",46.02389,1.70778,NA,NA,NA,424
16271,"Tourbière de la Ribière Nègre",45.69639,2.33722,NA,NA,NA,846
16272,"Tourbière de Négarioux",45.7225,2.47778,NA,NA,NA,746
16273,"Tourbière de Malsagne",45.73194,2.43889,NA,NA,NA,755
16274,"Tourbière de Longeyroux",45.60194,2.1025,NA,NA,NA,896
16275,"Tourbière de la Ferrière",45.53083,2.26778,NA,NA,NA,661
16276,"Tourbière de Chabannes",45.64917,2.31056,NA,NA,NA,777
16277,"Tourbière de Roussy",45.07611,2.5175,NA,NA,NA,1073
16278,"Tourbière des Dauges",46.0125,1.41667,NA,NA,NA,544
16279,"Les Chaux de Coudert",45.27444,1.94639,NA,NA,NA,531
16296,"Tourbière de Chirens",45.42333,5.56167,NA,NA,NA,450
16297,"Marais de Charauze",45.36833,5.56694,NA,NA,NA,371
16298,"Lac du Lauzon",44.67528,5.79333,NA,NA,NA,2004
16299,"Saint Hilaire du Rosier",45.07083,5.25667,NA,NA,NA,188
16302,"La Grande Basse",48.04833,6.95139,NA,NA,NA,926
16303,"Coulvain",49.06667,-0.71667,NA,NA,NA,187
16304,"Col Luitel",45.08833,5.84972,NA,NA,NA,1257
16309,"Lac de Pavin",45.49528,2.88806,NA,NA,NA,1199
16313,"Otter Lake",43.217426,-83.46062,NA,NA,NA,260
16314,"Sources de l'Yonne",46.95639,4.01,NA,NA,NA,742
16319,"Nataloup",47.2275,4.03528,NA,NA,NA,500
16320,"Le Grand Montarnu",47.01194,4.05,NA,NA,NA,766
16329,"Leaky Lake",52.576384,-63.558588,NA,NA,NA,571
16330,"Waccamaw River, Turkey Creek Oligohaline Marsh",33.35003,-79.3447,NA,NA,NA,6
16331,"Champ Gazon",47.20333,4.04861,NA,NA,NA,577
16332,"Waccamaw River, Turkey Creek, Heavily Salt Impacted Swamp",33.34001,-79.34166,NA,NA,NA,6
16341,"Waccamaw River, Butler Island, Moderately Salt Impacted",33.42282,-79.208,NA,NA,NA,-3
16342,"Le Verny des Brûlons",47.31778,4.12278,NA,NA,NA,559
16343,"Le Vernay",47.26194,4.07917,NA,NA,NA,585
16345,"Battery Lake",52.289536,-62.124064,NA,NA,NA,424
16347,"Quart du Bois",46.8925,4.03417,NA,NA,NA,393
16348,"Montbé",47.21472,4.10694,NA,NA,NA,558
16349,"Etang Bouquin",47.27361,4.01861,NA,NA,NA,530
16350,"Pine Lake",51.136964,-69.293792,NA,NA,NA,440
16351,"Remoray",46.77028,6.26361,NA,NA,NA,848
16352,"Saint-Jorioz",45.83944,6.16472,NA,NA,NA,451
16353,"Paléochenal Les Aymes",45.6825,5.51056,NA,NA,NA,201
16354,"Paléochenal de Bréviaire",45.64972,5.51639,NA,NA,NA,207
16355,"Fontaine Henry",49.2775,-0.45333,NA,NA,NA,27
16356,"Anneray",49.15944,-0.05944,NA,NA,NA,8
16357,"Troarn Saint-Samson",49.18361,-0.16806,NA,NA,NA,2
16358,"Petiville",49.23333,-0.16667,NA,NA,NA,2
16359,"Pont-l'Eveque Le Lac",49.275,-0.19972,NA,NA,NA,9
16360,"Chef-du-Pont",49.38194,-1.36056,NA,NA,NA,11
16362,"Lingreville",48.92972,-1.54306,NA,NA,NA,4
16363,"Saint-Jean-le-Thomas",48.71667,-1.51139,NA,NA,NA,7
16364,"Selune",48.65083,-1.37972,NA,NA,NA,7
16365,"Mont-Saint-Michel",48.63611,-1.51139,NA,NA,NA,47
16366,"Ardevon",48.6,-1.46667,NA,NA,NA,6
16367,"Pontorson",48.57778,-1.51389,NA,NA,NA,9
16368,"Sougeal",48.56667,-1.58333,NA,NA,NA,64
16369,"Baie de Seine Franceville beach",49.3,-0.26667,NA,NA,NA,-1
16372,"Tourbière de la Peyroutarié",44.60944,2.93139,NA,NA,NA,1131
16373,"Tourbière des Nassettes",44.46667,3.64167,NA,NA,NA,1365
16374,"Tourbière de la Lande",43.56667,2.96667,NA,NA,NA,161
16375,"Tourbière de Gatimort",43.57528,2.78556,NA,NA,NA,1021
16376,"Tourbière de Mont Sec",45.06889,5.80667,NA,NA,NA,1121
16377,"Tourbière de Raux",44.50333,5.93528,NA,NA,NA,1764
16378,"Lac de Praver",45.07361,5.85639,NA,NA,NA,1195
16379,"Lac Miroir",44.63528,6.79389,NA,NA,NA,2177
16384,"Lignumvitae Key",24.900592,-80.70033,NA,NA,NA,0
16395,"Lake Vera",-42.27431,145.879612,NA,NA,NA,559
16396,"East Whitewater Bay",25.254368,-80.921448,NA,NA,NA,0
16448,"Cotton Key",24.958544,-80.631848,NA,NA,NA,-1
16450,"Water Conservation Area 3B",25.809824,-80.584852,NA,NA,NA,2
16455,"Levee L67A",25.908794,-80.617126,NA,NA,NA,2
16466,"Rocky Glades",25.599404,-80.7583,NA,NA,NA,1
16471,"ADR309",41.81833,17.19,NA,NA,NA,-947
16472,"Grünau Moor",47.000558,11.185578,NA,NA,NA,1853
16473,"Moor Alpenrose",47.02382,11.803354,NA,NA,NA,1885
16474,"Buntes Moor",46.995904,11.140446,NA,NA,NA,2298
16475,"Franz Senn-Hütte",47.08333,11.16667,NA,NA,NA,2183
16476,"Waxeckalm",47.023196,11.801724,NA,NA,NA,1881
16477,"Hasenmoos",47.47389,12.37722,NA,NA,NA,765
16478,"Giering",47.47246,12.356248,NA,NA,NA,822
16480,"Wasenmoos",47.30543,12.41723,NA,NA,NA,1201
16484,"Cobweb Swamp (Sawgrass Core)",17.94034,-88.363156,NA,NA,NA,17
16496,"Cobweb Swamp (Canal Fill Core)",17.940114,-88.375252,NA,NA,NA,9
16497,"Cobweb Swamp (Excavation 4BB)",17.945766,-88.352992,NA,NA,NA,3
16514,"MD95-2043",36.14333,-2.62111,NA,NA,NA,-1862
16515,"Gerlos",47.24306,12.13889,NA,NA,NA,1586
16516,"Krotenweiher",47.076712,11.409142,NA,NA,NA,1210
16517,"Wildmoos",46.95,11.01806,NA,NA,NA,1435
16518,"Pillermoos Untergurgl",46.90139,11.04444,NA,NA,NA,1946
16519,"Rotmoos Obergurgl",46.84735,11.014232,NA,NA,NA,2278
16613,"Quamichan Lake",48.797066,-123.664136,NA,NA,NA,62
16614,"Florence Lake",48.45804,-123.513616,NA,NA,NA,120
16615,"Kopais",38.48333,23.06667,NA,NA,NA,73
16616,"Dortmunder Hütte",47.21091,11.00155,NA,NA,NA,1894
16617,"Atemlöchermoos",46.9375,11.01528,NA,NA,NA,1815
16651,"Lutzenberg",47.46266,12.359188,NA,NA,NA,808
16652,"Novienky peat bog",52.24,54.75111,NA,NA,NA,201
16653,"Miesberg",47.64907,12.27363,NA,NA,NA,661
16654,"Fuschlsee",47.8042,13.27474,NA,NA,NA,670
16655,"Gradenmoos",46.96539,12.808492,NA,NA,NA,1909
16656,"Egelsee",47.61312,12.17047,NA,NA,NA,546
16657,"Katzenloch",47.34167,11.125,NA,NA,NA,1208
16658,"Mieminger See",47.29167,10.97639,NA,NA,NA,789
16659,"Seefelder See",47.3216,11.19205,NA,NA,NA,1171
16660,"Kirchbichl",47.51111,12.09028,NA,NA,NA,541
16661,"Lake Mondsee",47.80632,13.40207,NA,NA,NA,506
16662,"Tauernmoos",47.16688,12.65191,NA,NA,NA,2149
16663,"Schwarzsee Reschenscheideck",46.87,10.47833,NA,NA,NA,1721
16669,"Moor am Rofenberg",46.831242,10.820268,NA,NA,NA,2770
16670,"Schönwies",46.84652,11.01591,NA,NA,NA,2254
16671,"Lanser Moor",47.24028,11.42083,NA,NA,NA,842
16672,"Lindenmoos",47.508732,12.042238,NA,NA,NA,636
16673,"Zotensenk",47.42234,11.875572,NA,NA,NA,554
16674,"Schwemm",47.65811,12.299518,NA,NA,NA,650
16675,"Lac Superieur de Fully",46.17667,7.09361,NA,NA,NA,2124
16712,"Cape Shpindler",69.71667,62.8,NA,NA,NA,-1
16713,"Lyadhej-To lake",68.244608,65.788604,NA,NA,NA,146
16717,"Great Swamp (Highbush Blueberry)",40.7054,-74.4664,NA,NA,NA,70
16718,"Great Swamp (Red Maple Swamp)",40.7188,-74.426,NA,NA,NA,76
16729,"Lake 239",49.66242,-93.721656,NA,NA,NA,395
16737,"PRGL 1-4",42.68972,3.8375,NA,NA,NA,-298
16738,"ADR353",42.12,17.63306,NA,NA,NA,-1219
16739,"MD99-2348 (103)",42.69278,3.84167,NA,NA,NA,-295
16741,"Lake Tahoe",39.150186,-120.047198,NA,NA,NA,1900
16742,"Le Loclat",47.01867,6.99669,NA,NA,NA,426
16766,"St. Jones River (SJB6)",39.080426,-75.444596,NA,NA,NA,0
16767,"St. Jones River (SJC6)",39.091612,-75.45318,NA,NA,NA,0
16876,"Laguna Ek'Naab",17.421008,-89.236596,NA,NA,NA,116
17506,"Praz Rodet",46.56667,6.17361,NA,NA,NA,1035
17914,"Big Moose Lake",43.826934,-74.855136,NA,NA,NA,556
17917,"Kanas Lake",48.784124,87.056242,NA,NA,NA,2010
18833,"Kearney McKean-2",40.73695,-99.0293,NA,NA,NA,651
18834,"Etang de Luissel Bex",46.23378,7.01911,NA,NA,NA,535
18835,"San Jorge",-4.06333,-73.195,NA,NA,NA,101
18866,"Paddy's Lake",-41.451456,145.961348,NA,NA,NA,1062
19924,"Dove Lake",-41.662478,145.960078,NA,NA,NA,923
19927,"Kanaka Crater [Trou Kanaka]",-20.405716,57.518248,NA,NA,NA,559
22460,"Lake Teletskoye",51.71667,87.65,NA,NA,NA,427
22558,"Black Point Pond",41.348834,-70.670532,NA,NA,NA,4
22562,"Deep Bottom Cove",41.366452,-70.64333,NA,NA,NA,4
22563,"Muddy Cove Pond",41.374354,-70.668432,NA,NA,NA,5
22566,"St. Jones River (RPC2)",39.116884,-75.502296,NA,NA,NA,0
22581,"Long Cove Pond",41.35742,-70.632968,NA,NA,NA,3
22651,"Watcha Pond",41.356904,-70.613344,NA,NA,NA,3
22655,"Jobs Neck Pond",41.356448,-70.584968,NA,NA,NA,4
22656,"Lake Sännen",56.32021,15.367812,NA,NA,NA,46
22660,"Logylet",56.29419,14.98368,NA,NA,NA,54
22750,"Mathews Pond",46.318154,-69.06188,NA,NA,NA,334
23293,"Hollerup",56.40538,9.84009,NA,NA,NA,33
23294,"Satiki",56.80011,22.51688,NA,NA,NA,108
23338,"Bispingen",53.07139,9.99188,NA,NA,NA,82
23402,"Lac du Mont d'Orge Sion",46.23376,7.33926,NA,NA,NA,647
23441,"Mont Roux",46.46832,6.1616,NA,NA,NA,1242
23443,"Motta Naluns",46.81088,10.26429,NA,NA,NA,2211
23444,"Montilier",46.935,7.12361,NA,NA,NA,431
23446,"Dos le Cras",47.28833,7.13194,NA,NA,NA,926
23447,"Derrière les Embreux",47.26306,7.11722,NA,NA,NA,1015
23458,"Jane's Cove",41.375732,-70.56873,NA,NA,NA,2
23494,"Nussbaumer Seen",47.61335,8.83094,NA,NA,NA,441
23495,"Bibersee",47.20675,8.46541,NA,NA,NA,415
23496,"Baldeggersee",47.193478,8.256642,NA,NA,NA,477
23497,"Alp Lüsga Belalp 2",46.38393,7.97933,NA,NA,NA,2306
23501,"Mashacket Cove",41.369016,-70.552708,NA,NA,NA,8
23506,"Slough Cove",41.358108,-70.540854,NA,NA,NA,3
23512,"Lagoon Pond",41.427892,-70.602328,NA,NA,NA,5
23515,"Lake Tashmoo",41.456448,-70.63133,NA,NA,NA,6
23516,"Seebergsee",46.57722,7.44333,NA,NA,NA,1830
23518,"Xirès Montana",46.30655,7.47221,NA,NA,NA,1462
23519,"Wallbach Lenk",46.42833,7.40306,NA,NA,NA,1889
23520,"Etang d'y Cor Montana",46.31167,7.47917,NA,NA,NA,1505
23521,"Schwendital",47.10861,8.99528,NA,NA,NA,1249
23527,"Maynas-1",-2.96404,-75.92534,NA,NA,NA,247
23535,"Cedar Tree Neck Bog",41.430078,-70.69658,NA,NA,NA,19
23570,"Yenisei Estuary",73.415,79.67472,NA,NA,NA,-19
23576,"Tucunare-1X",-2.98469,-76.32691,NA,NA,NA,234
23579,"Benson Pond",42.37758,-73.095044,NA,NA,NA,497
23580,"Berry Pond",42.619884,-71.086996,NA,NA,NA,41
23581,"Black Pond",41.327806,-70.792774,NA,NA,NA,14
23582,"Blaney's Pond",41.47182,-70.765948,NA,NA,NA,3
23583,"Blood Pond",42.079818,-71.961482,NA,NA,NA,212
23586,"Deep-Falmouth Pond",41.563886,-70.635872,NA,NA,NA,17
23609,"Deep-Taunton Pond",41.88202,-71.01226,NA,NA,NA,8
23614,"Doe Pond",42.17522,-72.702,NA,NA,NA,79
23625,"Guilder Pond",42.108152,-73.43756,NA,NA,NA,622
23647,"Knob Hill Pond",44.36008,-72.37352,NA,NA,NA,370
23662,"Bambili 1",5.934466,10.243308,NA,NA,NA,2257
23664,"Bambili 2",5.925018,10.242784,NA,NA,NA,2305
23666,"Arabela-1X",-2.0795,-75.06915,NA,NA,NA,196
23667,"Feuenried",47.743308,8.902438,NA,NA,NA,414
23668,"Steerenmoos",47.805382,8.19972,NA,NA,NA,1003
23669,"Burgaschisee",47.16969,7.66823,NA,NA,NA,462
23670,"La Frontera-1",-6.29879,-74.6744,NA,NA,NA,145
23671,"Durchenbergried",47.77488,8.978824,NA,NA,NA,436
23673,"Moossee",47.02139,7.48381,NA,NA,NA,513
23675,"Nahuapa-24X",-4.18985,-74.31612,NA,NA,NA,113
23680,"Grant's Bog",49.7887,-125.1271,NA,NA,NA,65
23691,"Little Royalston Pond",42.67574,-72.19332,NA,NA,NA,301
23692,"Lake Kotokel",52.78333,108.13333,NA,NA,NA,456
23693,"Little Willey Pond",43.29136,-71.17874,NA,NA,NA,254
23695,"Tigrillo-30X",-4.00684,-75.96303,NA,NA,NA,173
23696,"Lake Baikal",53.95472,108.91361,NA,NA,NA,464
23697,"Litzelsee",47.76786,8.92963,NA,NA,NA,418
23698,"Sears Pond",40.8856,-72.57864,NA,NA,NA,2
23702,"Wollingster See",53.460156,8.865128,NA,NA,NA,7
23703,"Siethener See",52.286724,13.19581,NA,NA,NA,53
23704,"Biber See",47.864646,9.557426,NA,NA,NA,569
23705,"Steeger See",47.956188,9.65124,NA,NA,NA,537
23706,"Niklassee",48.01075,9.694746,NA,NA,NA,565
23707,"Buchsee",47.878172,9.571824,NA,NA,NA,573
23708,"Umpawaug Pond",41.3056,-73.4498,NA,NA,NA,137
23709,"Uncle Seth's Pond",41.43276,-70.664968,NA,NA,NA,13
23711,"Döttingen",50.34944,7.00722,NA,NA,NA,444
23713,"Ware Pond",42.48234,-70.8824,NA,NA,NA,5
23714,"West Side Pond",41.854,-73.25722,NA,NA,NA,390
23715,"Glenmire",37.99026,-122.78961,NA,NA,NA,165
23716,"Henrys Fork (lower exposure)",40.8214,-110.38196,NA,NA,NA,3298
23717,"Henrys Fork (upper exposure)",40.80042,-110.36052,NA,NA,NA,3527
23718,"Illmensee",47.855816,9.377294,NA,NA,NA,678
23719,"Königseggsee",47.93113,9.447668,NA,NA,NA,631
23749,"Lake Billyakh",65.287106,126.765276,NA,NA,NA,394
23750,"Diogo",15.26667,-16.8,NA,NA,NA,8
23751,"Vinderhoute-Kale",51.07917,3.62278,NA,NA,NA,5
23758,"Cocha Caranga Forest",-4.04586,-79.15958,NA,NA,NA,2604
23759,"Estación Científica San Francisco Cerro de Consuelo",-4.00244,-79.05958,NA,NA,NA,3048
23760,"Estación Científica San Francisco T2/250",-3.98092,-79.07447,NA,NA,NA,2167
23761,"Mare aux Songes",-20.448216,57.691486,NA,NA,NA,26
23763,"Gem Lake",40.880864,-106.734324,NA,NA,NA,3098
23765,"Summit Lake",40.545344,-106.68261,NA,NA,NA,3146
23770,"Seven Lakes",40.895848,-106.682538,NA,NA,NA,3273
23771,"Gold Creek Lake",40.781674,-106.679338,NA,NA,NA,2914
23772,"Hidden Lake",40.504268,-106.607784,NA,NA,NA,2700
23775,"Hinman Lake",40.771382,-106.827936,NA,NA,NA,2497
23776,"The Bog [Roos]",53.73333,-0.06667,NA,NA,NA,7
23778,"Goat Lake",60.257566,-149.909602,NA,NA,NA,533
23779,"Garaat El-Ouez",36.81833,8.33333,NA,NA,NA,35
23780,"Gors Fawr Bog",51.93167,-4.71833,NA,NA,NA,182
23781,"Gallanech Beg",56.38444,-5.50139,NA,NA,NA,131
23782,"Lake Guiers",16.20611,-15.882124,NA,NA,NA,14
23783,"ODP Site 658",20.74917,-18.58083,NA,NA,NA,-2263
23784,"Bourdim",36.80333,8.25389,NA,NA,NA,10
23785,"Oumm el-Khaled",35.08333,7.6,NA,NA,NA,1057
23786,"Exebridge",51.01722,-3.51722,NA,NA,NA,124
23787,"Esgryn Bottom",51.87611,-4.94194,NA,NA,NA,71
23788,"Burmarrad ria",35.935,14.41444,NA,NA,NA,6
23789,"Bazel-Sluis",51.13583,4.32306,NA,NA,NA,7
23790,"Aveley marshes",51.49222,0.2225,NA,NA,NA,6
23791,"The Dowels Walland marsh",51.04361,0.82806,NA,NA,NA,4
23792,"Doel",51.32083,4.24528,NA,NA,NA,5
23793,"Hornchurch marshes",51.52028,0.17694,NA,NA,NA,9
23794,"Cranes Moor",50.82778,-1.72583,NA,NA,NA,51
23795,"Cut Hill",50.6275,-3.98194,NA,NA,NA,588
23796,"Comerslade",51.12028,-3.80472,NA,NA,NA,436
23797,"Caburn",50.85722,0.05056,NA,NA,NA,7
23798,"Bradford Kaims",55.58889,-1.76111,NA,NA,NA,32
23799,"Bigholm Burn",55.12028,-3.0725,NA,NA,NA,139
23800,"Novo-Uspenka",56.61667,84.16667,NA,NA,NA,69
23801,"Nizhnevartovsk",62,76.66667,NA,NA,NA,58
23803,"Round Loch of Glenhead",55.09344,-4.43026,NA,NA,NA,291
23804,"Tilbury Fort",51.45583,0.37611,NA,NA,NA,4
23805,"Lake Bayanchagan",41.629276,115.21754,NA,NA,NA,1365
23806,"Lake Tianchi",25.86957,99.277968,NA,NA,NA,2588
23808,"Palatka Lake",60.11778,150.99917,NA,NA,NA,383
23809,"Dyanushka K7P2",65.03944,125.03694,NA,NA,NA,52
23810,"Cape Sabler",74.533456,100.499626,NA,NA,NA,16
23811,"Faddeyevskiy",75.33333,143.83333,NA,NA,NA,9
23812,"Nikolay Lake",73.33333,124.2,NA,NA,NA,5
23814,"Small Momela Lake",-3.229196,36.89502,NA,NA,NA,1422
23815,"Lake Abhé",11.179412,41.77536,NA,NA,NA,234
23816,"Tigalmamine",32.9,-5.35,NA,NA,NA,1653
23817,"Ifri Oudadane",35.21278,-3.25833,NA,NA,NA,17
23818,"Woolwich Trade Park",51.49167,0.08556,NA,NA,NA,6
23819,"Royal Albert Dock",51.50778,0.045,NA,NA,NA,7
23820,"Beckton",51.51944,0.05889,NA,NA,NA,7
23821,"Albitrunca Cliff",-23.66348,15.26802,NA,NA,NA,452
23822,"Eurach",47.79015,11.340316,NA,NA,NA,616
23823,"Pfefferbichl",47.630834,10.788522,NA,NA,NA,822
23824,"Dethlingen",52.96365,10.138818,NA,NA,NA,85
23825,"Osterholz",52.136176,9.801292,NA,NA,NA,135
23826,"Elm",52.17491,10.85325,NA,NA,NA,222
23827,"Dassie Rock [Whale Rock]",-23.58367,15.06566,NA,NA,NA,411
23828,"Lake Albert WHOI core 3PC",1.52,30.575,NA,NA,NA,624
23829,"Blankensee",52.224862,13.113462,NA,NA,NA,45
23830,"Trünnensee",53.211122,12.944556,NA,NA,NA,72
23831,"Winneys Down",50.62278,-3.94271,NA,NA,NA,502
23832,"Kreutzsee",53.448264,12.973656,NA,NA,NA,71
23833,"Windmill Rough",50.97472,-3.63306,NA,NA,NA,258
23834,"Stonetor Brook",50.65556,-3.91,NA,NA,NA,385
23835,"Harubes",-23.66502,15.33466,NA,NA,NA,465
23836,"Sling Cliff",-23.67567,15.36519,NA,NA,NA,485
23837,"Stone Age Site",-23.67992,15.37752,NA,NA,NA,482
23838,"North Twitchen Springs",51.11722,-3.82611,NA,NA,NA,354
23839,"Großer Plötzensee",53.351764,13.51013,NA,NA,NA,87
23840,"Moles Chamber",51.13944,-3.83278,NA,NA,NA,415
23841,"Cramoner See",53.70303,11.269456,NA,NA,NA,53
23842,"Middle North Coombe",50.93389,-3.43333,NA,NA,NA,126
23843,"Neumühler See",53.63809,11.320358,NA,NA,NA,46
23844,"Long Breach",51.06583,-3.6875,NA,NA,NA,340
23845,"Hofsee",53.584518,12.513532,NA,NA,NA,60
23846,"Lobbs Bog",50.97056,-3.62361,NA,NA,NA,239
23847,"Hares Down",50.97806,-3.64389,NA,NA,NA,239
23848,"Hangingstone Hill",50.65472,-3.95694,NA,NA,NA,583
23849,"Gourte Mires",51.05444,-3.67833,NA,NA,NA,281
23850,"Kaiserwinkel",52.517532,10.972156,NA,NA,NA,50
23851,"Weßlinger See",48.07184,11.249846,NA,NA,NA,594
23852,"The Mere Stow Bedon",52.52944,0.87389,NA,NA,NA,39
23853,"Plußee",54.18165,10.443558,NA,NA,NA,41
23854,"Muggesfelder See",54.025056,10.330114,NA,NA,NA,40
23855,"Saham Mere",52.58139,0.80639,NA,NA,NA,33
23856,"Hämelsee",52.759188,9.310126,NA,NA,NA,18
23857,"Gröbern",51.684982,12.444788,NA,NA,NA,93
23858,"Old Crow Flats (Core VIIIB)",67.882904,-139.04577,NA,NA,NA,293
23859,"Wallensen",52.005022,9.650694,NA,NA,NA,177
23860,"Akazienweg",51.51861,9.93667,NA,NA,NA,145
23861,"Old Crow Flats (Core XIV)",67.499396,-139.826644,NA,NA,NA,279
23862,"Silberhohl",51.908476,10.181276,NA,NA,NA,191
23863,"Aschenhütte",51.68456,10.30512,NA,NA,NA,224
23864,"Old Crow Flats (Core XVI)",67.888248,-139.196986,NA,NA,NA,295
23865,"Old Crow Flats (Core XV)",68.090556,-140.419486,NA,NA,NA,293
23866,"Old Crow Flats (Core VB)",67.979382,-139.259346,NA,NA,NA,304
23867,"Lüderholz",51.674454,10.31037,NA,NA,NA,212
23868,"Lüderholz",51.674454,10.31037,NA,NA,NA,212
23869,"Little Cheyne Court Walland marsh",50.96278,0.83,NA,NA,NA,4
23870,"Hope farm Walland marsh",51.01778,0.83556,NA,NA,NA,9
23871,"Horsemarsh Sewer",51.05194,0.82667,NA,NA,NA,7
23872,"Samerberg",47.750008,12.196402,NA,NA,NA,599
23873,"Balladrum",46.15919,8.74872,NA,NA,NA,391
23874,"Roxheimer Altrhein",49.578882,8.379942,NA,NA,NA,90
23875,"Barbarina Tumsa",73.56667,123.35,NA,NA,NA,0
23877,"Wurzacher Becken",47.922578,9.87928,NA,NA,NA,637
23878,"Eich-Gimbsheimer Altrhein",49.757474,8.371818,NA,NA,NA,79
23879,"Old Crow Flats (Core VI)",67.987122,-139.137928,NA,NA,NA,294
23880,"Salter Sitch",53.30167,-1.56861,NA,NA,NA,351
23881,"Ringinglow Bog",53.34472,-1.60139,NA,NA,NA,400
23882,"Le Loch Sunart",56.66667,-5.86667,NA,NA,NA,-54
23883,"Hipper Sick",53.21667,-1.58333,NA,NA,NA,280
23884,"Endinger Bruch",54.245314,12.886618,NA,NA,NA,8
23885,"Llyn Gwernan",52.72556,-3.92139,NA,NA,NA,173
23886,"Pannel Bridge",50.90583,0.67528,NA,NA,NA,4
23887,"Reinberg",54.204994,13.224242,NA,NA,NA,12
23888,"Eldena",54.069514,13.456244,NA,NA,NA,19
23889,"Nachtigall",51.80851,9.40223,NA,NA,NA,97
23893,"Old Crow Flats (Core IX)",67.46987,-139.542198,NA,NA,NA,296
23895,"Bay of Biscay",45.35,-5.21667,NA,NA,NA,-4087
23896,"Lauenensee",46.39684,7.33143,NA,NA,NA,1376
23897,"MD95-2039",40.57833,-10.34833,NA,NA,NA,-3399
23898,"Felchowsee",53.053902,14.127872,NA,NA,NA,40
23899,"MD992331",42.15,-9.68333,NA,NA,NA,-2108
23900,"Iberian Peninsula",37.8,-10.16667,NA,NA,NA,-3169
23901,"Lago di Origlio",46.05152,8.94329,NA,NA,NA,418
